9798657	Hi I want to send sms via intent androidbut when I use this code , it redirect me to wrong contact :Why , Also I know a way to follow sms sednig , bt I do not know how code this:where XXXXXXXXXXXX is phone numberplease help me
9798870	I have developed this functionality from one Blog. There are 2 ways you can send sms.Open native SMS composerwrite your message and send from your android applicationThis is the code of 1st method.Main.xmlActivityNOTE:-In this method, you doesn’t require SEND_SMS permission inside the AndroidManifest.xml file.For 2nd method refer this BLOG. You will find good explanation from here.Hope this will help you...
9798884	try this code.It will Work
9799007	If the tutorials are not helping, you can see : Here you will get the complete source code of Drupal PhoneGap app which runs of Android. iPhone and BlackBerry. This source will help you to understand the PhoneGap development techniquesThis helps you kick start developing PhoneGap apps.Some Good tutorials listed, not sure you already refered these
9800651	So to reference the object you can use:im not 100% on what your doin but i installed both packages and created a quick document and it works fine on my machine.if need be try this link if this fails,send me your file or else let me know how you go.
9801021	Here is an example I have put on jsfiddleIn every browsers (FF,Chrome,Safari,IE9,IE9 in IE8 mode) other than IE 7/8, the options of the first combo are fully visible. IE8 is limiting the width of the options to the width of the outer div. Here is a Any idea how to fix that?
9801101	use * before your css property for ie specific css.When marked with * only ie8 can understandThe ie8 browser will take its own property what you specify and use that. By this you can alert your site specific to ie8, but your property with * should come after the default property. see the code
9805313	What would be the process for BlackBerry App World to submit new release of existing application and make it available on a specific date? This is a 'free' application
9805609	you have to Relese new version in app world. click on plus sign to relese new version and follw the instriction.Once when u submit for Release it will automatically Approved by RIM after few days. we cant Release is on specific day . But yes When our App is ready for sale you cant do the your app hide . when u once click release for sale than it will see on app world.
9813929	I am using a WebView in my application and it the page I am loading has some existing javascript function calls that were used in a windows environment and should now be used in a mac application. My issue is that the current javascript (ported from a windows app where the following works) function calls objective C like this:I have been trying to use:based on: https://developer.apple.com/library/mac/#documentation/Cocoa/Reference/WebKit/Protocols/WebScripting_Protocol/Reference/Reference.html but to no avail. Is there a way to do this? I can call the objective C method whatever I want I just need to be able to map that to what is in the existing javascript.Thanks,c.
9815502	Present Scenario :I have a set of classes that all take a common argument context in constructor, and all the classes inherit from a common base.Usage in main:Problem:Is there a tricky way possible to supply context to all the classes implicitly ?We have a common base class, but I don't see a obvious way to let it set the context for all the classes.It can be assumed that I want to keep context common to all my class instances.Just a random thought - Can meta class help somehow ?I know it seems silly, but I just want to get rid of the redundancy in some way, so that I can set a global context somehow and concentrate on my objects.Please suggest some way around ?** Update to Question ** I can-not set a context in the base class, since this is to be used in a web application. So, many pages with different context will be using the class structure. So, If I set a context in base then it will conflict to the context that will be set by another instance of webpage that will use the same base. Since, in a web-application all the above classes will be in memory common to all pages.
9815576	You should define context as a class attribute of base. Modifying your example would be:All A, B and Z instances shares the same context property.
9815583	Edit: If you don't want to / can't use a class variable, your best bet is to use a factory function. Either make it a static method on the base class, or a module level function.Alternatively, and I don't know if this works in your situation, just use a module level global variable:In addition to the advice to use class variables from the other answer, I advise you to copy the context onto the instances, so that you can later change the context without affecting already created instances.
9820825	Hi am am working on android.I have a layout which was used in every activity.I mean I have a layout which has footer and header.On each activity, header and footer same and has same actions.I want to use a general layout for header and footer.I mean in a activity, I will put the content area layout to general layout.I find someting but not enough.How can I do this? Is there a dummy docuument for do this?.sorry for bad english.
9821051	I have nothing against fragments, and Yes, they're the way to go, but for the beginner android developer, you can do achieve what you're trying to do with &lt;include&gt;s and base activities.This article explains nicely the use of &lt;include&gt;s, but to sum it up, you can have a layout xml file that you can "include" to another layout, instead of rewriting the same stuff over and over.For the functionality of the headers and footers (assuming they do something when clicked), you can create a base activity that you can extend instead of the normal android Activity.Define the logic for the header and footer clicks in this base activity, such as with this sample code:In your layout (the one you have as a separate xml), add an onClick attribute to your header/footer, assigning the name of the method in the base activity.such asThen it's just a matter of extending MyBaseActivity for all your activities that have headers and footers.
9823160	Check this out, you can indeed reuse your layout whenever you want it to.
9824172	Is it possible to find out whether a task with a certain task id exists? When I try to get the status, I will always get pending.Thanks a lot.EDIT:Let me explain this a little bit more. I want to know whether a given task id is a real celery task id and not a random string like blubb. I want different results depending on whether there is a valid task for a certain id. There may have been a valid task in the past with the same id but the results may have been deleted from the backend.
9824205	Trythat may work.It should return something different.
9830167	Figured out a solution:
9830455	Sorry if this is a rudimentary question, but what does the term 'Attribute' refer to in the context of PHPUnit testing? I know what properties and methods are, I know what public/private/protected do. I know the different between static and instance variables. But I see all these 'Attribute' oriented asserts in the PHPUnit command sets but none of the documentation I have seems to take the step back to describe what 'attribute' is actually referring to. properties? methods? all of the above???SW
9830495	More to read:
9830656	Properties.The assertAttribute metods are used to test public and private properties of a class or object.
9837786	I've got a timerand method:Now my question is how to call the method directly? I need to turn it on immediately not only after x time passed, so i wanted to call it. However this method returns crash([__NSCFDictionary userInfo]: unrecognized selector sent to instance):
9837837	you can do this,
9838005	As Vignesh suggested, you could just call the NSTimer with a time interval of 0. However, this could cause problems in the future.You would be better to have a function that does the processing,-(void)doProcessing:(NSDictionary *)theData {...And then have a timer methodSo you can then call it through the timer as you currently have, or you can call it directly with [self doProcessing:data]If you do it this way, then you will be much better placed if in the future you decide that after doing the processing you want to re-schedule the timer according to certain conditions but only if it was called through the timer as you can then do that in your timerAction method. You should try to get the functionality into as fine grained methods as possible, so don't mix the timer related bits with the processing bits.
9839176	Possible Duplicate: Android Launch an application from another application I am having a problem and it is the following one:I have two applications, and I want to launch one of the activities from one app by the other one......I am gonna give an example:first app package:  "es.wul4.android.app1"second app package:  "es.wul4.android.app2"What I want is to launch the activity whose class is called "Identificar" from the app1This activity is NOT the main one. I tried by doind that:But what i get doing that is nothing, it tells me that the app doesn´t exists.If i try doing that:And it launch one activity, but the main one........How can I launch this particular Activity inside the package "es.wul4.app2.Identificar"??Thank u very much.
9839272	I think, since both activities are in the same package that you only have to do:
9839299	I ran into same problem, but in my case the solution was not to keep the references to views, which caused problems with ListView's view caching. After properly implementing getView() method with use of converView, all strange behaviour with lost / unexpected click calls was gone.
9839568	What you need to use are intent-filters. Assume the activity to be launched is in the package launch.me. Inside this applications manifest all the activities (main or otherwise) will be decalred by the &lt;activity&gt; tag.Assuming the activity you want to launch is inside the class file Launchme. Then a portion of your manifest will be something like: Now in the activity from where you want to launch the above activity use:(Note: This activity can be in any package anywhere. You have to make sure that both, the calling and the called packages are available on the device)You can use other methods for starting the intent other than startActivityForResult, thats upto you.
9850317	Edit: Thanks to Sir @EugeneAbovsky for a simple explanation. The answer is not possible - I want to disable &lt;script&gt; tags. Here's my code, but it doesn't work.
9850334	What's the sense in disabling a script via JavaScript ? As far as I know there's no way available.
9850337	Can't be done... A script tag evaluates as soon as the DOM renderer renders it, so getting a handle on it after wards won't do much.
9851080	Adding overflow: hidden; to the div's style and width: auto; float: right; to the &lt;select&gt; seems to work for me.See working example at
9853811	I need to script some Windows Server 2008 R2 builds, preferably in PowerShell. I need to disable or uncheck IPV6 on a specific NIC (the same NIC every time). Currently, I have to set it manually. I do not want to disable IPV6 completely for the entire server other things may use that in the future. Is there an object I can reference in a PowerShell command specifying my NIC "Intel(R) PRO/1000 MT Network Connection" and disable IPV6? Unfortunately, Group Policy is not an option says the boss. I've tried finding an appropriate WMI object via "PowerShell Scriptomatic" but failed to find the difference between an enabled setting versus disabled on the Intel NIC. Thanks in advance.
9853843	I use simple .bat files with the "netsh" command. You can certainly use "netsh" with Powershell, if you prefer.
9855669	Seriously , Is that a real problem. It is good as long as you are able to identify that the object isn't checked out.
9856704	I am not able to run a simple select query with a where clause.I am using MySQL and have a column User ID.The problem is with the column name made of two words.A usual query like the next one runs fine as expected:How can I write a condition on the User ID column?
9856743	Try:But in general, try not to use such column names. Using backticks to qualify the table and/or column names is also useful if you have names that conflict with MySQL keywords, e.g. user.
9856753	I think user is a reserved word...Try:
9867617	How do I remove the unused zeros from my website counter, when it says 0d 0h 23m 4s... the "0d" &amp; "0h" should be removed... How do I do this?Below is a copy of my code, it works I just don't know how to stop the zeros from showing when it's not needed. example: the timer reads.. 0d 0h 58m 3s... the days and hoursare at Zero and dont need to be shown so how do I remove them? I hope this gives you a clear picture of what the situation here is.
9867811	replacing it with empty string an idea?and whilst counting:or (shorter)
9867864	Don't break your sweat on something which is already taken care of by moment.js. This tiny javascript library with no dependencies takes care of displaying date or time (elapsed till now). It also has robust support for localization.
9869722	You cannot specify an app to be released on a specific date, regardless of whether it's a new app or a new version of an existing app. With new apps your app will be reviewed and approved by RIM but not posted for sale until you click the 'release for sale' button. For new versions of existing apps your updated app is placed for sale as soon as it's approved. You will receive email notification when this happens.As a rough guide here's how long it takes for apps to reviewed and published:New apps: 1-2 weeksNew versions of existing apps: 24-48 hours
9877301	Does KnockoutJS have a feature whereas I could take something like:Then select distinct on the "type" field, producing a result which looks like this:I'm aware of ko.utils.arrayGetDistinctValues, but that doesn't exactly do what I want. I'm also aware that I could write a few loops using ko.utils.arrayGetDistinctValues to get what I want, I'm just wondering if there is something else baked into KnockoutJS that I'm overlooking.
9877415	Would calling ko.utils.arrayFilter twice, once for 'Friend' and once for 'Enemy' solve your problem? Details here.
9877882	There is not anything else built into KO to make this any easier.There are many ways that you could make this work. For example, you could extend observableArrays to have a distinct function. Then, you can just create your observableArray like:The distinct function might look like:It supports chaining so you could call distinct multiple times with different properties.Sample here: This does rebuild the index once on each change, so if you have a huge list of items, then you would want to potentially explore other ways (manual subscriptions) for adding/removing items from the "index" arrays.
9879825	I can't seem to figure out how to add a reference programmatically to Excel 2007 using vba.I know how to do it manually Open VBE --> Tools --> References --> browse --_> File Location and Name. But that's not very useful for my purposes.I know there are ways to do it in Access Vb.net and code similar to this kept popping up, but I'm not sure I understand it, or if it's relevant. Edit: Thanks for your quick responses.They've helped quite a bit but so far no solution will be viable for my problem. (which is clearly my fault for not giving enough details). Here's exactly what I'm trying to do. I've written a program that runs and messages skype with information when if finishes. I need to add a reference for Skype4COM.dll in order to send a message through Skype. We have a dozen or so computers on a network and a shared file server (among other things). All of the other computers need to be able to run this program. I was hoping to avoid setting up the reference by hand. I had planned on putting the reference in a shared location, and adding it programmatically when the program ran. And that's where I got stumped and asked my original question.So far, in the solutions presented, in order to add the reference programmatically I will need to add a reference by hand and change the trust centre...which is more than just adding the reference.Though I guess if I follow through with the solutions proposed I will be able to add future references programmatically. Which probably makes it worth the effort.Any further thought would be great.
9880129	This is the code I have used in VB.NetThe class below outputs an Excel spreadsheet based on the contents of 2 data tables. It's VB.Net but I believe that the OLE Automation is the same for VBA.You need to include referencesInterop.Microsoft.Office.Interop.Excel, Microsoft Excel 14.0 Object LibraryThis code is 8 years old so sorry there is so much of it but it includes some useful fixes and workarounds to make a proper job.
9880276	OmmitThere are two ways to add references via VBA to your projects1) Using GUID2) Directly referencing the dll.Let me cover both.But first these are 3 things you need to take care ofa) Macros should be enabledb) In Security settings, ensure that "Trust Access To Visual Basic Project" is checkedc) You have manually set a reference to `Microsoft Visual Basic for Applications Extensibility" objectWay 1 (Using GUID)I usually avoid this way as I have to search for the GUID in the registry... which I hate LOL. More on GUID here.Topic: Add a VBA Reference Library via code Link: Way 2 (Directly referencing the dll)This code adds a reference to Microsoft VBScript Regular Expressions 5.5Note: I have not added Error Handling. It is recommended that in your actual code, do use it :)EDIT Beaten by mischab1 :)
9880946	You're probably running this code on a background thread, and don't have an autorelease pool in place. ARC will still autorelease objects for you on occasion, and if you're calling into Apple frameworks, they may still be non-ARC, so they definitely could be autoreleasing objects for you. So you still need an autorelease pool in place.Cocoa creates an autorelease pool for you on the main thread, but doesn't do anything for you on background threads. If you're going to kick something off onto a background thread without using NSOperation or something, you'll want to wrap that thread in an @autoreleasepool, like so:
9886464	I have an image with height 173px and width 157px .I want to set its height and width to 100 px but when i do so it get streched.I want to use img tag to do this.I have no problem if it is cropped in resizing
9886516	I don't believe it can be accomplished with the img-tag, as it will stretch the image according to your provided width/height. It would however be possible to use a div-element instead, and assign the image as a background. That way the image will not be re-sized, the parts of the image not possible of to display within your 100x100 px element will appear "cropped".By using the background-position attribute you could also control which parts of the image that gets "cropped".
9886521	Give height:auto when you change it's width. Write like this:
9888995	How can i do this ? I tryed with some thread but nothing happened. Can anybody implement the one second waiting inside my code please ?
9889065	getThread().sleep(1000) with a proper try catch block.
9889068	if you would wait there you will block the UI thread. Your users will hate you for that. If you describe more in detail what you want to accomplish we might be able to help you with a better solution.A better solution is to use the postDelayed method
9897809	I am having a problem with a trigger. I created a trigger and a function to keep track of how many rows are in use by each user in my DB. The INSERT part of the trigger and function work correctly, but the DELETE does nothing. When I insert rows in my app, the rowcount goes up, when I delete, the rowcount does not change. Here is the TABLE where I keep the row count:Here is my TRIGGER:And here is the FUNCTION:Any ideas?Many thanks,Shea
9903697	Got table A, B and C. All tables have primary keys. Tables B and C both have field id_a which is a link to key of table A.I want to write a select statement which would select all rows from table A, one column from table C and one from B. But they must be joined like 2 independant columns. So that for one key from table A, there must be max(B,C) rows which contain all data from A plus those 2 colums, for expample:{bXY} means that it is a value from B, linked to value X from a, and Y is just enumerationOf course, for all values from tables B and C must correspond to table A by their id_a field. Table structures:
9904304	You can try the following for a start: (based on SQLServer rather than Oracle)To further improve, you can replace the variable @AValues by a SQL sub-query that will return all the rows from TableA as a comma seperated list.The union between TableB and TableC will give you all the primary key values of TableA that you are interested in, effectively max of rows in TableB and TableC. The left join will give you the values from either TableB or TableC. Hope this helps to some extent!
9904440	It is possible if you generate empty rows for table containing less rows. Each row from B and C is assigned a number. Full outer join adds missing rows.You can check it at Sql Fiddle
9919081	Returning NULL cancels the INSERT/DELETE operations. (You can use it for referential integrity too complicated to be enforced with a simple constraint.)You want to return OLD from the DELETE and NEW from the INSERT.
9927429	I have two functions, I have placed one of the functions into a seperate .py so I can import it, but I get an error when I try to run the script.The function that I placed into the separate .py is:The script that I run has the following code:When I run the script i get the following error.myLogFile is declared lower down in the code (which is the location of the log file), but I'm slightly confused.Thanks
9927535	The error is clear. myLogFile is not defined anywhere in your output_messaging function. You need to define it in that function, or pass it in as a parameter.You shouldn't be using globals anyway, they are almost always a bad idea. Pass parameters explicitly.
9927578	In output_messaging, you don't have global myLogFile to indicate that myLogFile is defined somewhere else in the file. When Python runs that function, it doesn't recognize the variable now.Note that global variables are generally discouraged but that's a different discussion.
9927772	I have created a database as part of university assignment and I have hit a snag with the question in the title.More likely I am being asked to find out how many films each company has made. Which suggests to me a group by query. But I have no idea where to begin. It is only a two mark question but the syntax is not clicking in my head. My schema is:There are other tables but at first glance I don't think they are relevant to this question.I am using sqlplus10
9927883	select * group by company won't work in Oracle.
9929809	After my original post, I went back to simplify the problem. I split the TRIGGER and FUNCTION into separate INSERT and DELETE activities. Both the INSERT TRIGGER and FUNCTION continue to work correctly as an AFTER trigger. So I have excluded it from the post. Here is a simplified problem with the DELETE trigger. Here is my new TRIGGER:And here is my new FUNCTION:This trigger is now working if I remove rows on the m_int table. The problem with the AFTER trigger was never resolved, but using a BEFORE with a RETURN OLD seems to be an ok substitute. By hard coding certain variables, the issue was related to the use of the OLD.result__id in the function.
9930249	The answer you need comes from three basic SQL concepts, I'll step through them with you. If you need more assistance to create an answer from these hints, let me know and I can try to keep guiding you.Group ByAs you mentioned, SQL offers a GROUP BY function that can help you.A SQL Query utilizing GROUP BY would look like the following.a GROUP BY query can only return fields listed in the group by statement, or aggregate functions acting on each group.Aggregate FunctionsYour homework question also needs an Aggregate function called Count. This is used to count the results returned. A simple query like the following returns the count of all records returned.The two can be combined, allowing you to get the Count of each group in the following way.Column AliasesAnother answer also tried to introduce you to SQL column aliases, but they did not use SQLPLUS syntax.SQLPLUS column alias syntax is shown below.
9930842	There is now SQL Fiddle, which has as one of the engines you can use SQL Server. You can read the details in the about page, and see the code on Github. The author Jake Feasel, a current StackOverflow user who liked JSFiddle and wanted something similar for SQL.
9937953	I'm new to OOP. Originally I was defining variables and assigning values to them within the class and outside of the constructor, but after an OOP lesson in Java today, I was told this is bad style and should be avoided.Here is my original PHP database connection class that I mocked-up:Is the above considered okay? Or is the following a better way?What should I be focusing on to make sure I am understanding OOP correctly?
9938094	I am trying to deploy OrangeHrm in Ubuntu Server but getting the following errors..Component StatusPHP version OK (ver 5.3.3)MySQL Client OK (ver 5.1.52)MySQL Server OK (ver 5.1.52)MySQL InnoDB Support EnabledWrite Permissions for "lib/confs" Not Writeable*Write Permissions for "lib/logs" Not Writeable*Write Permissions for "symfony/config" Not Writeable*Write Permissions for "symfony/apps/orangehrm/config" Not Writeable*Write Permissions for "symfony/cache" Not Writeable*Write Permissions for "symfony/log" Not Writeable*Maximum Session Idle Time before Timeout OKRegister Globals turned-off OKMemory allocated for PHP script OKWeb server allows .htaccess files OK* Web server requires write privilege to the following directoryI have changed the file accessing permission as"sudo chmod 777 orangehrm" and the folder is in 777 mode, still the errors exist.Thanks..
9938830	First of all: this is pointless.You are creating an object wrapper for the 10+ year old mysql_* function. This php extension is no longer maintained and the process of deprecation has already begun. You should not use this API for any new projects in 2012.Instead you should learn how to use PDO or MySQLi and work with prepared statements.That said .. lets take a look at your code:Constructor should receive all the parameters required for creating new instance, parameters should not be hard-coded in the class definition. What if you need to work with two databases at the same time ?When connection is created, it should be stored in object's scope variable. Something along the lines of $this-&gt;connection = mysql_conn.... Instead you store it in local variable, which you "loose" right after constructor is done.You should not use private variables for everything. They are not visible to classes which would extend your original class. Unless it is intentional, you should choose protected for this.The or die('..') bit most go. Do not stop the whole application if connection fails. Instead you should throw an exception, which then can be handled outside of the constructor.
9938967	I am going to save the text box field in database using .net.If the text box contain "--". then i am going to save the ACSII value of that, means "&amp;#45&amp;#45".Ex:then saving as "Hi&amp;#45&amp;#45" in database.Now, I want to display as "Hi--", while retrieving from database using .net.yes, we can use Replace(). But i want, Is there any predefine function for decode/encode the HTML ASCII to normal text.Thanks.
9939047	"Hi&amp;#45&amp;#45".Replace("&amp;#45","-") == "Hi--";
9939888	I am facing a dilemma regarding OOP design of my application. Should I make the auth class a singleton or not. I see that kohana framework and zend framework use their auth classes as a singleton. What are the disadvantages of making the authentification class a singleton? What are the pros? Also the application I am building will be an enterprise application and it needs to scale, so will my auth system also scale if it will be a singleton?
9939954	In PHP, the object doesn't stays in the memory once the request is completed. So even if you make your object as Singleton, every request will have its own instance of that class.But the the difference will come when object is being accessed multiple times in a single request. In that case, singleton has following advantages:Prevents creating multiple redundant instances, so lesser memory usage for requests.Shares the same data across multiple accesses.Eg: Codeigniter's get_instance function is an implementation of Singleton Concept, whereby only one Codeigniter instance is used in each request.
9940064	Here would be some cons:extremely hard to test, because code is tied to name of classintroduction of global stateinability to determine causes for an effect - unrelated methods can affect each otherscattering of authentication requests all over codebaseviolation of LoDYou might benefit a lot from examining, at what stage and how exactly you authenticate the user ( do not confuse with authorization ). Also, this topic might be of some interest to you.Update:Here are few videos you might be interested in:Clean Code Talks: Unit TestingClean Code Talks: Global State and SingletonsClean Code Talks: Don't Look For Things!PHP UK Conference 2011: Advanced OO Patterns
9940670	Your text is not correct(missing ;s). This would return Hi--See this link
9943365	Is it possible to create an SQLite database programmatically in C# - by coding.I was using an XML to store information I needed in my application but it has gotten to the stage where the amount of data being read from the XML is such that the performance of the application is suffering.As I understand it SQLite databases can be read from and added to faster using the provided System.data.Sqlite functionality.Is this correct?[edit]In addition I should mention i'm doing all this in unity 3d with Monodevelop.
9943694	I believe you don't even need to explicitly create an SQLite database to work with it, just put its name in a connection string and it will be automatically created when you create a table in it.
9945691	Hello i'm trying to make a tag script for my website so each time a search engine comes to my website 10 different tags will show on my website.These tags will be grabbed from the db.So at the minute i have coded it so it grabs only one. ( because i don't know how to do a while )Like soIs there anyway i can add a while to that so it does it 10 times ? E.g use the same echo but print out 10 results instead of the 1 .... i have changed the limit from 1 to 10 but that did not work... still showing one...
9945744	You are fetching only one of themYou need to fetch all of them one by one in a while
9946238	Please, stop using ORDER BY RAND(). Just stop. This operation has complexity of n*log2(n), which means that the time spent on query would grow "If you want to generate random results, create a stored procedure, which generates them. Something like this (code taken from this article, which you should read): And to use it, you would write: As for executing it all on PHP side, you should stop using the ancient mysql_* API. It is more than 10 years old and no longer maintained. Community has even begun process for deprecating them. There should not be any more new code written with mysql_* in 2012. Instead you should use PDO or MySQLi. As for how to write it (with PDO):UpdateIf the requirement is to get not only 10 random results, but actually 10 UNIQUE random results, then it would require two changes to the PROCEDURE:The temporary table should enforce the uniqueness of entries:It also might make sense to collect just IDs and not the values. Esspecially if what you are looking for are 10 unique articles, not just tags.When inserting a duplicate value is found, the cnt counter should not decrease. This can be ensured by adding a HANDLER (before definition of LOOP), which would "catch" the raised warning, and adjust the counter:
9949084	Use SQL Server CE.You can create a database file like this:Create a SQL Server Compact Edition Database with C#I'd use this because is "official" MS database. So it will work fine with MS technologies (Linq to SQL, Entity framework, etc.) It's also a very lightweight DB. Take into acount that there's also available SQL Server Express, but that's not such a lightweight database.Code to create database:Distributing it only requires copying a few small assemblies (for example the installer for SQL Server CE 2005 it's a 1.7Mb .msi file which results in 7 assemblies) Zero configuration. And there are versions which can be used with .NET framework 2.0, 3.0, 3.5, 4.0 (version SQL Server 2005 up to SQL CE 4.0).If someone can't see the adavantage of being supported by MS, so that using it with C# and otherMS technologies, and having a good documentation on MSDN.I suppose that I got downvotes because someone is allergic to MS. If not, let me know why.
9951908	I have a .txt file that contains a list of IP address:There's a lot more than that though :)Anyway, imported this into a list using Python and I'm trying to get it to sort them, but I'm having trouble. Anybody have any ideas?EDIT:Ok since that was vague, this is what I had so fair.
9951961	You're probably sorting them by ascii string-comparison ('.' &lt; '5', etc.), when you'd rather that they sort numerically. Try converting them to tuples of ints, then sorting:edit: The ValueError you are getting is because your text files are not entirely in the #.#.#.#:# format as you imply. (There may be comments or blank lines, though in this case the error would hint that there is a line with more than one ':'.) You can use debugging techniques to home in on your issue, by catching the exception and emitting useful debugging data:I was a bit sloppy in the above, in that it still lets some invalid IP addresses through (e.g. #.#.#.#.#, or 257.-1.#.#). Below is a more thorough solution, which allows you do things like compare IP addresses with the &lt; operators, also making sorting work naturally:and then:Demo:Changing the values to be for example 264... or ...-35... will result in the appropriate errors.
9952018	You can pre-proces the list so it can be sorted using the built in comparison function. and then process it back to a more normal format.strings will be the same length and can be sorted . Afterwards, we simply remove all spaces.you can google around and find other examples of this.if you have a ton of ip address you are going to get better processing time if you use c++. it will be more work up front but you will get better processing times.
9952137	I have a SQL Server database with 500,000 records in table main. There are also three other tables called child1, child2, and child3. The many to many relationships between child1, child2, child3, and main are implemented via the three relationship tables: main_child1_relationship, main_child2_relationship, and main_child3_relationship. I need to read the records in main, update main, and also insert into the relationship tables new rows as well as insert new records in the child tables. The records in the child tables have uniqueness constraints, so the pseudo-code for the actual calculation (CalculateDetails) would be something like:This works fine as a single threaded app. But it is too slow. The processing in C# is pretty heavy duty and takes too long. I want to turn this into a multi-threaded app.What is the best way to do this? We are using Linq to Sql.So far my approach has been to create a new DataContext object for each batch of records from main and use ThreadPool.QueueUserWorkItem to process it. However these batches are stepping on each other's toes because one thread adds a record and then the next thread tries to add the same one and ... I am getting all kinds of interesting SQL Server dead locks.Here is the code:And here is ProcessBatch:And CalculateDetails is best explained by the pseudo-code at the top. I think there must be a better way to do this. Please help. Many thanks!
9962177	I'm working on a program that returns the largest number that is in both arrays. The following is some expectations: My code works for many situations, but not for this one: Instead of yielding "-10", my program returns a "-11". The following is my UPDATED code: I thought the logic of the code should be fine, but it still does not work. Some other cases for which the logic fails are: My code yields "0" instead. My code yields "6" instead.The purpose of the ArrayLists is to somehow remove an element after each comparison. I have not used that feature here.
9962241	Now its working fine.
9962318	the following works:
9963080	Consider the code:Now, consider this:I heard an array is equivalent to a constant pointer and can't be incremented as it is not a lvalue...Then why does first code gets compiled, is it so because array arguments to functions are passed as a pointer, i.e. T[] is converted to T* for passing..So, foo(a) passes a as a pointer.But is it not back converted to T[] again because is declared as:
9963088	When you pass an array as an argument to a function, it decays to a pointer.So the thing you increment inside the function body is a pointer, not an array.
9963313	Inside the function, a is an address itself, which points to a local variable. You can increment it because it's an address. Also you can do something like this:No errors.
9966492	I am developing a program in which I need to stop a loop when a flag is true. This is a short example of that I want:When the condition should end the loop. But this is not true. What is the problem?EDIT:The code is as follows:I print a message to check if the execution enter in the IF and it enter.
9966511	Instead of using the condition on the for, use only a break statement.
9966514	Let me guess ... i was not defined ?
9968866	I need to create lines like this:I really stumble with it, for example i can create &lt;li&gt;&lt;span&gt; but when i try to add text to it then my span is gone.It's probably quite easy but i can't get it done.O yeah a lot of things can be done with a one-line solution. I don't care much about it being it compact, i prefer a clear solution (although one-line solutions can be clear). here the jsfiddle:
9968898	Ok, here we go:In your for loop I did like this:Hope I got it right!
9969098	So a simple solution here would be to break it up into parts.Each time you make a statement it can return the newly created item.Lets look at your example - We'll take a base object to start with - let us say for example the &lt;ul&gt; element that you are wanting to append to - This assumes a &lt;ul&gt; element like &lt;ul id="someList"&gt;&lt;/ul&gt; to be in the HTML markup.And append to it another new &lt;li&gt; element returning it to a new objectGreat! we got this far - now we add the &lt;span&gt;'sI've gone about this in a very spread out way - there is no need to perform each operation in a different command. jQuery has a fantastic feature called chaining. What chaining means (as the name imply's) is that you can chain functions together. I already gave an example in the code aboveAs you can see I am appending the &lt;span&gt; element and immediately after calling the text() function. This is possible because most if not all built-in jQuery functions (an indeed any well built plugins) will return the object itself when it exits. For example - Would allow us to do this -because each function (* hiccup *) would return another cold beer! Cheers!
9970146	Just random pick some methods that I have found:I just want to know what is this class for? and where can I find documentation for it?Thanks
9970361	Here is the link to the salesforce.com apex language reference guide, you should find the answers in here.
9970409	(Beginner question) I'm trying to spawn processes dynamically using MPI_Comm_Spawn and then broadcast a message to the child processes, but the program stops in the broadcast from the root process to the children. I'm following the documentation from  but i can't make it work. Can anybody help me please?I don't know if it matters, but I'm using ubuntu 11.10 and Hidra Process Manager.
9979011	I just want to know what is this class for?These objects/methods are for accessing the Salesforce API using AJAX. Before Visualforce became available, this was the library you'd use from within s-Controls to access the API. You'd include connection.js like this: and where can I find documentation for it?Salesforce AJAX Toolkit.
9982864	I need to get name of my android application from the native side somethin like that:my native code like that:and i just pass the activity to my native methon from java code.and i don't have a chance to write this code in java class then call it form my NDK application I'm trying a lot to pass a context object as jobject to my native code but it always crash.dose any one have any idea?
9983027	Why do you need to do so from the NDK? Perhaps it would be more useful for us to help you debug the problem passing a context object, and then you could just pass the app name as a string.
9983429	Reflected Java access in C is ugly, ugly, ugly, just like you've demonstrated. Pass the app name as an extra string parameter.EDIT: OK, you want reflection, reflection you'll get.Your native method belongs to class AnalyticToolActivity. As a nonstatic class method, it has a this pointer on every call. Unlike C++ and Java methods, this pointer is passed explicitly as the second parameter. The method has two mandatory parameters - a JNIEnv * and a jobject. The second one corresponds to the this pointer of the Java object.So if your AnalyticToolActivity is a subclass of Activity - quite likely - the entryObject parameter is an instance of Activity, meaning it's an instance of Context. So get rid of the third parameter (contxt), and your JNI code can go like this:and so forth.
9994318	Collective communication calls such as Bcast() require an intracommunicator: you're trying to use an intercommunicator (both intercomm and parentcomm). You will have to use the group creation methods to define a group that encompasses the parent process and all child processes, then create a new intracommunicator over that group.
9999164	Again I'm moving from Xcode 3 to 4 and finding that some things are different. I'm writing a splitview iPad app and working from all the code that was generated for me. In the master view I want to customize the UITableViewCell to use the UITableViewCellStyleSubtitle style. In the past that was simple and I knew it was done within tableView:cellForRowAtIndexPath:.In the new template code there is no [[UITableViewCell alloc] init....] there is only so I can't modify the style here. I looked in the storyboard and found the cell but cannot seem to change the property there either. In short, I can't find where the UITableViewCells are alloc/init'ed so that I can make my change. Where is this done in Xcode 4?
9999262	This is still done in cellForRowAtIndexPath
